userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,source_file,sentiment_label,fake_news_label
1598362174119940096,cmfreespins10k,"𝗛𝗘𝗬 𝗖𝗢𝗜𝗡 𝗠𝗔𝗦𝗧𝗘𝗥𝗦!
🎈 𝟭,𝟬𝟬𝟬 𝗦𝗣𝗜𝗡𝗦 𝗥𝗜𝗖𝗛𝗘𝗥! 🎈
https://t.co/Jglc67wwDF",usa,50.0,13.0,101,,1617230616054960130,2023-01-22 18:40:00,1.0,"spins giveaway for coin master user!🎉

→ like ❤️
→retweet 
→comment ( done ) 
→collect here: 

respect rules

#coinmaster #coinmasterfreespins #coinmasterfreespinslink #coinmasterspins #coinmasterofficial #coinmasters #coinmasterrewards #usa #germany","[{'text': 'coinmaster', 'indices': [133, 144]}, {'text': 'coinmasterfreespins', 'indices': [145, 165]}, {'text': 'coinmasterfreespinslink', 'indices': [166, 190]}, {'text': 'CoinMasterspins', 'indices': [191, 207]}, {'text': 'coinmasterofficial', 'indices': [208, 227]}, {'text': 'coinmasters', 'indices': [228, 240]}, {'text': 'coinmasterrewards', 'indices': [241, 259]}, {'text': 'USA', 'indices': [260, 264]}, {'text': 'Germany', 'indices': [265, 273]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2023-01-22 20:07:12.555883,20230122_UkraineCombinedTweetsDeduped.parquet,Positive,0
1089245194376097792,alanastarisborn,A 'CRAP ANIME PRODUCTION' IN ASSOCIATION WITH 'I CAN'T BELIEVE I'M WATCHING THIS' & 'MADE ON MY PHONE MOVIES' currently #selfisolating #Viralvideos #movies,not of this world,217.0,295.0,103116,,1632969906831384579,2023-03-07 05:02:19,0.0,get my art printed on awesome products at redbubble #rbandme  #findyourthing #redbubble #artwork #artistontwitter #deepstate #uniquegifts #masks #fashion #style #logo #logodesign #conspiracy #sarcasm #gift #christmas #birthday #mothersday #fathersday #usa,"[{'text': 'RBandME', 'indices': [52, 60]}, {'text': 'findyourthing', 'indices': [86, 100]}, {'text': 'redbubble', 'indices': [101, 111]}, {'text': 'artwork', 'indices': [112, 120]}, {'text': 'ArtistOnTwitter', 'indices': [121, 137]}, {'text': 'deepstate', 'indices': [138, 148]}, {'text': 'uniquegifts', 'indices': [149, 161]}, {'text': 'Masks', 'indices': [162, 168]}, {'text': 'fashion', 'indices': [169, 177]}, {'text': 'style', 'indices': [178, 184]}, {'text': 'Logo', 'indices': [185, 190]}, {'text': 'LogoDesign', 'indices': [191, 202]}, {'text': 'conspiracy', 'indices': [203, 214]}, {'text': 'Sarcasm', 'indices': [215, 223]}, {'text': 'gift', 'indices': [224, 229]}, {'text': 'Christmas', 'indices': [230, 240]}, {'text': 'birthday', 'indices': [241, 250]}, {'text': 'MothersDay', 'indices': [251, 262]}, {'text': 'FathersDay', 'indices': [263, 274]}, {'text': 'USA', 'indices': [275, 279]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-03-07 06:08:37.905088,20230307_UkraineCombinedTweetsDeduped.parquet,Positive,1
1466348073148456963,ulevasova,Student of Vedic knowledge Ukraine,ukraine,64.0,33.0,81,,1581484493210124288,2022-10-16 03:17:40,0.0,@moisson37053099 @stepnofficial 🛑yes,[],und,,0.0,False,0,0,1577150616710717440,973268502072131584,Moisson37053099,False,0,0,,2022-10-16 13:38:28.366873,1016_UkraineCombinedTweetsDeduped.parquet,Neutral,0
207684019,laratweet_,,unknown,42.0,2.0,450,,1590394162188148736,2022-11-09 17:21:31,0.0,@stationhead @glotheofficial @wizkidayo @bep @anitta #louistomlinson #faithinthefuture,"[{'text': 'LouisTomlinson', 'indices': [53, 68]}, {'text': 'FaithInTheFuture', 'indices': [69, 86]}]",und,,0.0,False,0,0,1590381782402146304,3623255597,STATIONHEAD,False,0,0,,2022-11-09 17:57:08.711734,1109_UkraineCombinedTweetsDeduped.parquet,Neutral,0
9019142,chrisoldcorn,Journalist and Opinion Writer @WSOnlineNews coldcorn@westernstandard.news,unknown,4967.0,3392.0,8053,,1622858199580770304,2023-02-07 07:22:00,0.0,alleged sask murderer 'terrorizes' victim’s family from jail using social media - #news #canada #saskatoon #police #sask #saskatchewan #sk #crime #court #courtsystem #legal #courts #jail #prison #violentcrime #criminals #socialmedia,"[{'text': 'news', 'indices': [82, 87]}, {'text': 'canada', 'indices': [88, 95]}, {'text': 'saskatoon', 'indices': [96, 106]}, {'text': 'police', 'indices': [107, 114]}, {'text': 'Sask', 'indices': [115, 120]}, {'text': 'saskatchewan', 'indices': [121, 134]}, {'text': 'sk', 'indices': [135, 138]}, {'text': 'crime', 'indices': [139, 145]}, {'text': 'court', 'indices': [146, 152]}, {'text': 'courtsystem', 'indices': [153, 165]}, {'text': 'legal', 'indices': [166, 172]}, {'text': 'courts', 'indices': [173, 180]}, {'text': 'jail', 'indices': [181, 186]}, {'text': 'prison', 'indices': [187, 194]}, {'text': 'violentcrime', 'indices': [195, 208]}, {'text': 'criminals', 'indices': [209, 219]}, {'text': 'socialmedia', 'indices': [220, 232]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-02-07 08:24:49.048065,20230207_UkraineCombinedTweetsDeduped.parquet,Negative,1
390696647,tevan100,„Vielleicht macht man auch mal eine kleine Kniebeuge oder klatscht in die Hände“,fucking earth,681.0,824.0,67339,2011-10-14 11:43:46,1568652657820311553,2022-09-10 17:28:32,0.0,@br0keh0dler @herrmamade @officialjaspers @gancheangal @herbst41 @n_roettgen #ukrainewillwin,"[{'text': 'UkraineWillWin', 'indices': [77, 92]}]",und,,0.0,False,0,0,1568630194373533696,108944404,Br0keh0dler,False,0,0,,2022-09-10 18:07:44.452472,0910_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1499978745272147968,nojaydenx,"🧑‍💻 Reporting on global conflicts, protests, and political happenings across the globe. ⚠️ Check out my music, and other content via the link below.",ukraine,296.0,395.0,15907,,1611203309842440198,2023-01-06 03:29:38,0.0,new: #putin’s announcement that russian forces will conduct a 36-hour ceasefire in observance of russian orthodox christmas is likely an information operation intended to damage #ukraine’s reputation.,"[{'text': 'Putin', 'indices': [5, 11]}, {'text': 'Ukraine', 'indices': [178, 186]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-01-06 11:19:07.139583,20230106_UkraineCombinedTweetsDeduped.parquet,Negative,0
1514637961727467520,ghost132607472,"Personal project. Special Military Operation (#SMO) activity in Ukraine. Tracking the #AFU (Armed Forces of Ukraine) vehicles, weapons, ammo, UA/RF news etc.",unknown,53.0,1075.0,9087,,1629103262002544643,2023-02-24 12:57:39,0.0,1084/ it seems #berkhivka is confirmed. #bakhmut,"[{'text': 'Berkhivka', 'indices': [15, 25]}, {'text': 'Bakhmut', 'indices': [40, 48]}]",en,,3.0,False,0,0,1628863037347184640,1514637961727467520,Ghost132607472,False,0,0,,2023-02-24 16:48:27.691391,20230224_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1020800155,kovo1029,We need more common sense by our representatives when instituting policies. We also need more common sense from Americans when deciding who to vote into office.,united states,22.0,34.0,9063,,1574771170532106245,2022-09-27 14:41:19,0.0,"@andrewjtobias not the fact that @jdvance1 said women should stay in “violent” marriages? that he doesn’t
care what happens to #ukraine and profits off #russian propaganda? has called for #trump to purge his enemies &amp; defy the #scotus?","[{'text': 'Ukraine', 'indices': [127, 135]}, {'text': 'Russian', 'indices': [152, 160]}, {'text': 'Trump', 'indices': [188, 194]}, {'text': 'SCOTUS', 'indices': [231, 238]}]",en,,0.0,False,0,0,1574401283183857664,112719788,AndrewJTobias,False,0,0,,2022-09-27 16:28:45.354008,0927_UkraineCombinedTweetsDeduped.parquet,Positive,1
2922820864,uatv_en,UATV is a 24/7 international broadcaster from Kyiv who targets broad audiences around the globe. https://t.co/XsISdSR7Su,ukraine,480.0,13067.0,17126,,1592477511652323328,2022-11-15 11:20:00,5.0,"ukraine does not abandon diplomacy. but the kremlin's statements about alleged readiness for negotiations are a smoke screen, - @dmytrokuleba 

#ukrainerussiawar️ #russiaisaterroriststate","[{'text': 'UkraineRussiaWar️', 'indices': [144, 162]}, {'text': 'RussiaIsATerroristState', 'indices': [163, 187]}]",en,,11.0,False,0,0,0,0,,False,0,0,,2022-11-15 14:10:23.244533,1115_UkraineCombinedTweetsDeduped.parquet,Positive,1
59641955,exposed_comic,"#Scottish Lord. I bleed 🏈 #BBN, #ClevelandBrowns, Fellow 🖖 #Trekkie & #KentuckyColonel. Random Blurbs from a Random Bloke. #TeamPixel  #Google Superfan","louisville, ky  🇺🇸",2143.0,233.0,9146,,1595553451580313602,2022-11-23 23:02:41,0.0,what would #qatar have to say if a/the nations made their kit colors officially #rainbow?   #qatar2022,"[{'text': 'Qatar', 'indices': [11, 17]}, {'text': 'rainbow', 'indices': [80, 88]}, {'text': 'Qatar2022', 'indices': [92, 102]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-23 23:22:06.365108,1123_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1117000369450647555,psychohawk69,"🇺🇸🇵🇱🇩🇪  Historian + engineer.
Living an ordinary life in germany.
my name is my PSN!
Gaming, memes, work and History are my life.",unknown,234.0,104.0,2729,,1589767194069852160,2022-11-07 23:50:10,0.0,"rumors are spreading about good news coming out of #kherson.
remember, rumors can be:
1.) false hopes
2.) psy-ops
3.) the real fucking deal

lets hope for the best.
#heroyamslava #slavaukrainii
#glorytoukraine #glorytoheroes","[{'text': 'Kherson', 'indices': [51, 59]}, {'text': 'heroyamslava', 'indices': [165, 178]}, {'text': 'SlavaUkrainii', 'indices': [179, 193]}, {'text': 'GloryToUkraine', 'indices': [194, 209]}, {'text': 'GloryToHeroes', 'indices': [210, 224]}]",en,,3.0,False,0,0,0,0,,False,0,0,,2022-11-08 02:54:50.476124,1107_UkraineCombinedTweetsDeduped.parquet,Positive,1
90466734,gjallarhornet,"I´m the god Odin, all people's and gods' father. Follow me to Valhalla (Valhöll)

#Antitheism
#IAmAntifa 
#StandWithUkraine","helsingborg, skåne sweden",9624.0,8855.0,189392,,1572935016484638725,2022-09-22 13:05:06,0.0,"‘the time has come’: top #putin official admits ugly truth about war 

#standwithukraine #russiaaggression #russiancrimes #dictatorship #surveillance #censorship #russianwarcrimes #freenavalny #putinswar #russia","[{'text': 'Putin', 'indices': [25, 31]}, {'text': 'StandWithUkraine', 'indices': [71, 88]}, {'text': 'RussiaAggression', 'indices': [89, 106]}, {'text': 'RussianCrimes', 'indices': [107, 121]}, {'text': 'Dictatorship', 'indices': [122, 135]}, {'text': 'Surveillance', 'indices': [136, 149]}, {'text': 'Censorship', 'indices': [150, 161]}, {'text': 'RussianWarCrimes', 'indices': [162, 179]}, {'text': 'FreeNavalny', 'indices': [180, 192]}, {'text': 'PutinsWar', 'indices': [193, 203]}, {'text': 'Russia', 'indices': [204, 211]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-09-22 18:48:52.158117,0922_UkraineCombinedTweetsDeduped.parquet,Negative,0
2794139935,peternherold,he/they|MA #philosophy @FernuniHagen|💖💜💙 #biandproud 🏳️‍🌈🏳️‍⚧️#transjustice |🏊🏼‍♀️🧗🏻🚴🏻| 🌻🌎🇪🇺🇺🇦,"rom, italien",2475.0,1362.0,34985,2014-09-06 15:01:54,1568335587110797314,2022-09-09 20:28:36,0.0,"“before its invasion of #ukraine, #russia accounted for 40 per cent of the eu’s #gas imports but now only 9 per cent, von der leyen noted.
[…]
‘#putin has not achieved his goals — our dependency on him has come down much more quickly than expected,’ said one eu official.“","[{'text': 'Ukraine', 'indices': [24, 32]}, {'text': 'Russia', 'indices': [34, 41]}, {'text': 'gas', 'indices': [80, 84]}, {'text': 'Putin', 'indices': [144, 150]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-10 04:08:56.077588,0909_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1479490005072584711,italymfa_int,"Official multilingual account of the Ministry of Foreign Affairs and International Cooperation of Italy 🌍

Follow us in Italian at @ItalyMFA 🇮🇹","piazzale della farnesina, roma",348.0,11230.0,1391,,1622876937201897472,2023-02-07 08:36:28,1.0,"discussing #disinformation and foreign information #manipulation. connecting dots in a whole-of-society effort. more important than ever, approaching 1-y anniversary of russian aggression against #ukraine and consequent acute and instrumental #propaganda. 
#fimi","[{'text': 'disinformation', 'indices': [11, 26]}, {'text': 'manipulation', 'indices': [51, 64]}, {'text': 'Ukraine', 'indices': [196, 204]}, {'text': 'propaganda', 'indices': [243, 254]}, {'text': 'FIMI', 'indices': [257, 262]}]",en,,6.0,False,0,0,0,0,,True,1622872985865539584,80803819,eu_eeas,2023-02-07 10:44:56.503161,20230207_UkraineCombinedTweetsDeduped.parquet,Neutral,1
1552788898866151426,pr0fm0riarty,"The Professor is the organizer of half that is evil and nearly all that is undetected, with tendencies of the most diabolical kind. Tweets may cause heartburn.",unknown,36.0,69.0,901,2022-07-28 22:52:08,1563014152683024385,2022-08-26 04:03:08,0.0,"do you know who this us embassy official in moscow is?

@mzhemingway @seanmdav @mtracey @timcast @jackposobiec 

#ukrainewar #ukraine #russia #ukrainerussiawar #putin #俄罗斯 #乌克兰","[{'text': 'UkraineWar', 'indices': [113, 124]}, {'text': 'Ukraine', 'indices': [125, 133]}, {'text': 'Russia', 'indices': [134, 141]}, {'text': 'ukrainerussiawar', 'indices': [142, 159]}, {'text': 'Putin', 'indices': [160, 166]}, {'text': '俄罗斯', 'indices': [167, 171]}, {'text': '乌克兰', 'indices': [172, 176]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-08-26 09:40:24.599168,0826_UkraineCombinedTweetsDeduped.parquet,Neutral,0
392806435,junkedjunkie,"тримаюсь за свою ідентичність і досвід порожнечі
гейчу русню

perceived to be disabled
pain never ends","ukraine, odesa",306.0,72.0,9402,,1578396900188889088,2022-10-07 14:48:40,0.0,"@1donthaveaname_ @maximilianlbp @jaybefaunt we're talking about jewish president of ukraine now, not about russian propaganda that was reared apart by every possible self-respected person. 

anyway, why r u runnin?",[],en,,1.0,False,0,0,1578395867970764800,1325882234839191552,1donthaveaname_,False,0,0,,2022-10-08 00:35:34.098823,1007_UkraineCombinedTweetsDeduped.parquet,Positive,1
841933981809545217,dipakhaldar02,"Consultant: Recruitment | Digital Marketing | Hotel & Hospitality
#Powermeditation #PranicHealer #Vipassana
Alumni @IIMKsp
 @digirev1
वसुधैव कुटुम्बकं",kolkata,10857.0,10668.0,11755,,1588153102196432898,2022-11-03 12:56:20,1.0,"develop #music #app  to increase brand awareness 


#musicbnk48 #apple #business #usa #usagichronicles #analytics #iot #ioarts #python #bot #canada #canadavstheworld #auspol #byelection2022 #confirmed #darmaduman #digitalart #seokjin","[{'text': 'music', 'indices': [8, 14]}, {'text': 'app', 'indices': [15, 19]}, {'text': 'MusicBNK48', 'indices': [75, 86]}, {'text': 'Apple', 'indices': [87, 93]}, {'text': 'business', 'indices': [94, 103]}, {'text': 'USA', 'indices': [104, 108]}, {'text': 'usagichronicles', 'indices': [109, 125]}, {'text': 'Analytics', 'indices': [126, 136]}, {'text': 'IoT', 'indices': [137, 141]}, {'text': 'ioarts', 'indices': [142, 149]}, {'text': 'Python', 'indices': [150, 157]}, {'text': 'bot', 'indices': [158, 162]}, {'text': 'Canada', 'indices': [163, 170]}, {'text': 'CanadaVSTheWorld', 'indices': [171, 188]}, {'text': 'auspol', 'indices': [189, 196]}, {'text': 'byelection2022', 'indices': [197, 212]}, {'text': 'confirmed', 'indices': [213, 223]}, {'text': 'Darmaduman', 'indices': [224, 235]}, {'text': 'digitalart', 'indices': [236, 247]}, {'text': 'SEOKJIN', 'indices': [248, 256]}]",en,,1.0,False,0,0,0,0,,True,1587906073360474112,94543804,TansuYegen,2022-11-03 14:03:32.360611,1103_UkraineCombinedTweetsDeduped.parquet,Positive,0
1295088776125878272,sherryp93983798,"Progressive, environmentalist, animal lover & decent human being. Former procurement specialist in the oil & gas industry on indefinite hiatus.","kent, washington",479.0,374.0,15740,,1615646820893626370,2023-01-18 09:46:34,0.0,"@caitoz and yet this is not a ""western war"" nor is it a testing ground for new war weapons.
it is an unprovoked attack on innocent ukraine by filthy genocidal war criminal scum!
this is filthy propaganda!

#putinisawarcriminal
#russiaisaterroriststate
#russiaisanazistate","[{'text': 'PutinIsaWarCriminal', 'indices': [206, 226]}, {'text': 'RussiaIsATerroristState', 'indices': [227, 251]}, {'text': 'RussiaIsANaziState', 'indices': [252, 271]}]",en,,0.0,False,0,0,1615138600655654912,19899980,caitoz,False,0,0,,2023-01-18 16:35:58.734491,20230118_UkraineCombinedTweetsDeduped.parquet,Positive,1
1556992910821888001,pomglobal,We are the structureless structure of the people president.   We speak the mind of the masses.,unknown,19.0,102.0,189,,1598629808929390594,2022-12-02 10:47:02,0.0,"@renoomokri the small goat is officially working for bat and atiku is busy paying him. it is a case of work in mobil and earn salary at deloitte. small goat juju dey catch them.
#obidatti2023
#fifaworldcup
#peterobi
#spotifywrapped","[{'text': 'Obidatti2023', 'indices': [178, 191]}, {'text': 'FIFAWorldCup', 'indices': [192, 205]}, {'text': 'PeterObi', 'indices': [206, 215]}, {'text': 'SpotifyWrapped', 'indices': [216, 231]}]",en,,0.0,False,0,0,0,264248576,renoomokri,False,0,0,,2022-12-02 11:13:43.132473,1202_UkraineCombinedTweetsDeduped.parquet,Neutral,0
936078083207106560,portal_777,,lima,8.0,4.0,174,,1572619576935841796,2022-09-21 16:11:39,0.0,"#rusia 
mateo 24:6 y oiréis de guerras y rumores de guerras; mirad que no os turbéis, porque es necesario que todo esto acontezca; pero aún no es el fin.","[{'text': 'Rusia', 'indices': [0, 6]}]",es,,1.0,False,0,0,0,0,,False,0,0,,2022-09-21 20:32:11.559762,0921_UkraineCombinedTweetsDeduped.parquet,Negative,1
1567293601821892608,mjoachim16,"#Veteran #Demokrat
#CancerSurvivor
#StandWithUkraine",germany,81.0,11.0,411,2022-09-06 23:28:40,1569633147398098947,2022-09-13 10:24:39,0.0,"@keirgiles @glasnostgone they didn't cz if so, #eu had to take consequences from that fact. meaning: isolating fascist #russia and cut all economic and diplomatic tiles together with compl. sanctioning of all goverment instutions and propaganda media. but #eu is a band of cowards +   #putin suckers!","[{'text': 'EU', 'indices': [47, 50]}, {'text': 'Russia', 'indices': [119, 126]}, {'text': 'EU', 'indices': [256, 259]}, {'text': 'Putin', 'indices': [285, 291]}]",en,,1.0,False,0,0,1569624658122612736,283173783,KeirGiles,False,0,0,,2022-09-13 13:40:05.807865,0913_UkraineCombinedTweetsDeduped.parquet,Negative,1
2302545938,venik44,"Seer of the tapes, knower of the episodes. Star Trek fan, computer nerd, and armchair admiral. Kiev-born conservative socialist living in Philly.",philly,7645.0,8000.0,17970,,1631919410859343872,2023-03-04 07:28:01,1.0,"russian far-right fighter claims border stunt exposes putin’s weakness   many details of the brazen stunt, mounted by extremists who claim to have the tacit support of ukraine, remain unclear and unverified. #ukrainerussianwar #ukrainewarnews","[{'text': 'UkraineRussianWar', 'indices': [231, 249]}, {'text': 'UkraineWarNews', 'indices': [250, 265]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2023-03-04 19:05:43.747877,20230304_UkraineCombinedTweetsDeduped.parquet,Negative,1
2819989550,webedj,The Official Bartender of the GOP,unknown,673.0,224.0,839,,1592729588958113792,2022-11-16 04:01:40,1.0,"#trumpannouncement fuck trump and everyone that wants to see that dispicable punk ass bitch further desecrate usa's highest office!

there's your fucking announcement.","[{'text': 'TrumpAnnouncement', 'indices': [0, 18]}]",en,,3.0,False,0,0,0,0,,True,1592699112994271232,22628827,theanthonydavis,2022-11-16 04:37:31.471874,1116_UkraineCombinedTweetsDeduped.parquet,Negative,0
1509141265677524996,telehuntwatch,Automated DeepL Translation 90 Russian Telegram channels Monitoring Russian disinformation coming from Telegram. video only https://t.co/WXjgE6UL62,ukraine will win,675.0,249.0,199386,,1596082646941138944,2022-11-25 10:05:31,0.0,"new video archived from 🇷🇺 #telegram :
translation &amp; original at the link, text removed to avoid amplifying russian propaganda
archive : 
video : 
#russia","[{'text': 'Telegram', 'indices': [27, 36]}, {'text': 'Russia', 'indices': [197, 204]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-25 13:33:57.140467,1125_UkraineCombinedTweetsDeduped.parquet,Negative,1
1312006041505275904,ipindependent,NEWS THAT MATTERS,unknown,186.0,574.0,13644,,1589031949116399616,2022-11-05 23:08:34,0.0,"what is the #wagnergroup russia's mercenary organisation?

prigozhin, known as putin’s chef because his catering business hosted dinners attended by the  president putin, publicly confirmed in sept. that he was the founder of #wagner 
#ukraine 

watch here","[{'text': 'WagnerGroup', 'indices': [12, 24]}, {'text': 'Wagner', 'indices': [226, 233]}, {'text': 'Ukraine', 'indices': [235, 243]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-06 01:51:03.421578,1105_UkraineCombinedTweetsDeduped.parquet,Neutral,0
758319705849524224,readovkaworld,Readovka - media with its own history and view,unknown,1352.0,2114.0,6938,,1613522459042500609,2023-01-12 13:05:06,7.0,"#ukraine continues to send men by force to front lines amid intensified fights

video, allegedly from svitlovodsk, kirovohrad region, shows another wave of #mobilization in #ukraine. #kyiv army grabbing men on street

locals ask is that allowed but there is no answer #zelenskyy","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'mobilization', 'indices': [156, 169]}, {'text': 'Ukraine', 'indices': [173, 181]}, {'text': 'Kyiv', 'indices': [183, 188]}, {'text': 'Zelenskyy', 'indices': [268, 278]}]",en,,12.0,False,0,0,0,0,,False,0,0,,2023-01-12 18:57:45.108169,20230112_UkraineCombinedTweetsDeduped.parquet,Negative,1
1314241954058833926,mrkovalenko,Ukrainian-American. Former Ukraine's journalist & veteran. Author of audio podcast @UkraineDecoded and newsletter.,united states,111.0,60024.0,7110,,1615718977652625409,2023-01-18 14:33:17,1.0,"7/ this is for the first time during the 11-month-long russo-ukrainian war when #ukraine lost highly-ranked government officials - a minister, his deputy, and a state secretary.","[{'text': 'Ukraine', 'indices': [80, 88]}]",en,,7.0,False,0,0,1615718975555473408,1314241954058833920,MrKovalenko,False,0,0,,2023-01-18 16:15:17.820811,20230118_UkraineCombinedTweetsDeduped.parquet,Negative,0
2373909360,upstractcom,The whole Internet on a single page,unknown,4.0,1659.0,190864,,1609753424228220929,2023-01-02 03:28:18,0.0,a u.n. official met with a taliban leader over a ban on women working for ngos #healthcare #afghans #taliban #nato #afghanistan #kabul,"[{'text': 'healthcare', 'indices': [79, 90]}, {'text': 'afghans', 'indices': [91, 99]}, {'text': 'taliban', 'indices': [100, 108]}, {'text': 'nato', 'indices': [109, 114]}, {'text': 'afghanistan', 'indices': [115, 127]}, {'text': 'kabul', 'indices': [128, 134]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-01-02 12:39:06.668308,20230102_UkraineCombinedTweetsDeduped.parquet,Negative,0
826652586765754368,maryk_prouddem,"This is my mainly political account, if you're into history, space, nature, fandom, etc, follow my original acct, @mary_HistoryFan. ⚠️NO DM'S!!!!!!⚠️","washington state, usa",4869.0,4140.0,177785,,1605620203731156996,2022-12-21 17:44:22,0.0,"just announced on msnbc that president zelenskyy has officially landed in the us, and they also showed blair house in dc with the ukrainian flag flying. #slavaukraïni 🇺🇦🌻","[{'text': 'SlavaUkraïni', 'indices': [153, 166]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-12-21 21:52:32.501739,1221_UkraineCombinedTweetsDeduped.parquet,Neutral,0
755687306078609408,suspilne_news,Ukrainian Public Broadcaster News,україна,115.0,11977.0,22151,2016-07-20 08:54:28,1564186941414948866,2022-08-29 09:43:22,3.0,"in the #kherson region, ""the 109th regiment"" of the so-called donetsk people's republic and #russian paratroopers retreated from their positions, operational unit kakhovka announced.

the head of the press office of south defence forces natalia humeniuk confirmed this.

#ukraine","[{'text': 'Kherson', 'indices': [7, 15]}, {'text': 'Russian', 'indices': [92, 100]}, {'text': 'Ukraine', 'indices': [271, 279]}]",en,,7.0,False,0,0,0,0,,False,0,0,,2022-08-29 14:14:16.709686,0829_UkraineCombinedTweetsDeduped.parquet,Positive,0
879506869529616384,thesispi,"Advocate for: people with disabilities, mental health, clean energy, LGBTQ, cannabis culture, and democratic inclusion. Biophile. RT/Follow Not Endorsement","calgary, alberta",4987.0,2673.0,111251,,1578379899034738688,2022-10-07 13:41:07,0.0,"personally, i didn't sign up to pave the way for fascism and a nuclear apocalypse.

#nuclearthreat #wwiii #civilizationisahoax #apocalypsenow #russia #ukraine","[{'text': 'NuclearThreat', 'indices': [84, 98]}, {'text': 'WWIII', 'indices': [99, 105]}, {'text': 'CivilizationIsAHoax', 'indices': [106, 126]}, {'text': 'ApocalypseNow', 'indices': [127, 141]}, {'text': 'Russia', 'indices': [142, 149]}, {'text': 'Ukraine', 'indices': [150, 158]}]",en,,6.0,False,0,0,0,0,,False,0,0,,2022-10-07 15:21:21.387167,1007_UkraineCombinedTweetsDeduped.parquet,Neutral,1
1438591620409020416,geopoliticalgu1,Discussing the latest in geopolitical news and events,unknown,178.0,1584.0,5295,,1572979716583485440,2022-09-22 16:02:43,0.0,uh oh!!! at the #minsk airport in #belarus on an order from #moscow officials are now checking the passports of arriving #russian “draft dodgers” #russia #russiainvadedukraine #ukraine #ukrainerussiawar,"[{'text': 'Minsk', 'indices': [16, 22]}, {'text': 'Belarus', 'indices': [34, 42]}, {'text': 'Moscow', 'indices': [60, 67]}, {'text': 'Russian', 'indices': [121, 129]}, {'text': 'Russia', 'indices': [146, 153]}, {'text': 'RussiaInvadedUkraine', 'indices': [154, 175]}, {'text': 'Ukraine', 'indices': [176, 184]}, {'text': 'UkraineRussiaWar', 'indices': [185, 202]}]",en,,2.0,False,0,0,0,0,,True,1572976979288231936,1460377075882373120,MotolkoHelp,2022-09-22 19:34:05.250482,0922_UkraineCombinedTweetsDeduped.parquet,Neutral,0
873135988440223745,ukraine_world,"Ukraine in English: news, analysis, podcasts, videos. Run by @InternewsUA. Support us: https://t.co/urry5n8aCn",ukraine,1170.0,261620.0,19606,,1605165264823549952,2022-12-20 11:36:36,24.0,"⚡️ukraine is preparing official steps to prove #russia's illegal presence in the #unsecuritycouncil,  - ukraine mfa kuleba","[{'text': 'Russia', 'indices': [47, 54]}, {'text': 'UNSecurityCouncil', 'indices': [81, 99]}]",en,,108.0,False,0,0,0,0,,False,0,0,,2022-12-20 16:35:52.044941,1220_UkraineCombinedTweetsDeduped.parquet,Negative,0
1509141265677524996,telehuntwatch,Automated DeepL Translation 90 Russian Telegram channels Monitoring Russian disinformation coming from Telegram. video only https://t.co/WXjgE6UL62,ukraine will win,675.0,252.0,203814,,1596944007879266304,2022-11-27 19:08:15,0.0,"new video archived from 🇷🇺 #telegram :
translation &amp; original at the link, text removed to avoid amplifying russian propaganda
archive : 
video : 
#russia","[{'text': 'Telegram', 'indices': [27, 36]}, {'text': 'Russia', 'indices': [197, 204]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-28 00:27:22.742683,1127_UkraineCombinedTweetsDeduped.parquet,Negative,1
